transaction_id,customer_id,amount,customer_tenure_months,previous_successes,previous_failures,days_since_last_payment,checkout_duration_minutes,checkout_started,checkout_completed,subscription_active,days_overdue,previous_recovery_success,failure_reason,recovered
TXN_100866,CUST_1366,8015.44,54,11,3,30,18.51,1,0,0,47,0,insufficient_funds,0
TXN_100867,CUST_1367,9341.83,21,13,1,87,4.98,1,1,0,29,1,none,0
TXN_100868,CUST_1368,43130.75,54,13,0,58,15.12,1,0,0,14,1,network_error,1
TXN_100869,CUST_1369,47321.94,11,4,3,28,12.8,1,0,0,52,0,none,0
TXN_100870,CUST_1370,18853.47,39,5,3,16,15.12,0,0,1,14,0,temporary_failure,1
TXN_100871,CUST_1371,13756.01,28,9,5,13,9.03,1,1,0,15,1,bank_declined,0
TXN_100872,CUST_1372,32306.78,5,7,5,35,18.69,1,0,1,56,0,none,1
TXN_100873,CUST_1373,20614.09,17,13,1,57,12.83,1,0,0,32,1,insufficient_funds,1
TXN_100874,CUST_1374,1561.7,56,7,1,23,6.12,0,1,0,9,1,none,1
TXN_100875,CUST_1375,8060.78,20,2,1,62,12.95,1,1,0,18,1,none,1
TXN_100876,CUST_1376,35883.82,41,11,0,24,6.09,0,1,1,36,1,none,1
TXN_100877,CUST_1377,33048.52,46,11,4,58,6.23,0,0,0,49,1,network_error,0
TXN_100878,CUST_1378,1646.67,58,13,1,31,8.29,1,1,1,2,1,network_error,1
TXN_100879,CUST_1379,11332.02,12,6,5,81,17.12,1,1,1,35,1,none,0
TXN_100880,CUST_1380,11784.42,6,0,4,17,10.26,0,1,1,3,1,none,1
TXN_100881,CUST_1381,33693.07,17,0,0,36,13.74,0,0,1,10,1,network_error,1
TXN_100882,CUST_1382,1279.61,51,6,4,25,8.14,0,1,0,40,0,none,0
TXN_100883,CUST_1383,5474.2,19,14,2,8,5.64,1,1,1,32,0,expired_card,0
TXN_100884,CUST_1384,40055.83,26,14,4,63,19.12,1,1,1,27,1,none,1
TXN_100885,CUST_1385,9173.67,48,9,1,71,12.27,0,1,1,31,0,temporary_failure,1
TXN_100886,CUST_1386,32741.48,44,8,0,19,18.71,1,1,0,56,1,temporary_failure,1
TXN_100887,CUST_1387,12137.68,44,6,1,53,4.47,1,1,1,15,1,authentication_failure,1
TXN_100888,CUST_1388,5242.24,52,9,5,85,3.36,1,1,0,8,1,bank_declined,1
TXN_100889,CUST_1389,12385.66,32,4,2,82,17.19,1,0,0,10,1,none,0
TXN_100890,CUST_1390,36196.67,6,7,5,29,13.78,1,1,1,5,1,temporary_failure,1
TXN_100891,CUST_1391,42828.11,55,1,1,52,4.14,1,1,1,58,0,none,0
TXN_100892,CUST_1392,41561.93,58,8,1,62,5.75,1,1,1,48,1,bank_declined,1
TXN_100893,CUST_1393,20040.02,36,5,1,10,16.11,1,0,1,26,0,bank_declined,0
TXN_100894,CUST_1394,33503.83,38,12,3,30,9.35,1,0,0,11,0,insufficient_funds,0
TXN_100895,CUST_1395,10487.72,11,8,2,48,13.58,1,1,0,21,0,network_error,1
TXN_100896,CUST_1396,14869.44,33,1,1,86,6.71,1,1,1,39,0,temporary_failure,1
TXN_100897,CUST_1397,44847.89,24,2,1,18,7.93,1,1,0,47,0,temporary_failure,1
TXN_100898,CUST_1398,946.2,23,11,5,11,19.82,1,1,1,36,0,none,1
TXN_100899,CUST_1399,4549.77,15,7,5,14,5.33,1,0,0,20,1,insufficient_funds,1
TXN_100900,CUST_1400,10631.95,27,0,1,30,10.38,1,1,0,32,1,insufficient_funds,1
TXN_100901,CUST_1401,1618.65,11,14,0,42,16.97,0,1,1,16,0,none,1
TXN_100902,CUST_1402,9317.34,57,9,3,36,5.16,1,1,0,55,0,temporary_failure,1
TXN_100903,CUST_1403,29277.17,51,14,5,78,8.6,1,0,1,28,1,bank_declined,0
TXN_100904,CUST_1404,21244.8,50,14,0,28,12.49,0,1,1,52,1,temporary_failure,1
TXN_100905,CUST_1405,44665.78,17,14,3,25,9.88,0,1,0,39,1,bank_declined,1
TXN_100906,CUST_1406,40926.95,51,6,1,1,9.46,1,1,1,9,0,expired_card,1
TXN_100907,CUST_1407,17288.32,53,6,2,83,7.57,1,1,0,17,1,temporary_failure,0
TXN_100908,CUST_1408,13193.34,14,12,4,14,11.94,1,0,1,46,0,none,1
TXN_100909,CUST_1409,19170.71,27,0,4,3,12.68,0,0,0,51,1,none,0
TXN_100910,CUST_1410,29637.66,18,8,1,85,13.24,1,1,0,12,0,temporary_failure,1
TXN_100911,CUST_1411,13622.76,28,7,5,49,1.87,1,1,1,26,0,none,0
TXN_100912,CUST_1412,31320.2,51,3,0,37,12.81,1,0,1,9,0,insufficient_funds,0
TXN_100913,CUST_1413,20647.76,47,9,2,22,19.09,1,1,0,31,0,temporary_failure,1
TXN_100914,CUST_1414,27736.74,47,10,3,58,11.05,1,1,1,40,0,temporary_failure,0
TXN_100915,CUST_1415,21975.49,4,4,1,89,14.45,1,1,1,44,1,bank_declined,0
TXN_100916,CUST_1416,14934.95,7,1,2,74,11.36,1,0,0,2,1,network_error,1
TXN_100917,CUST_1417,47438.13,45,12,2,27,17.17,1,1,0,21,0,bank_declined,1
TXN_100918,CUST_1418,38251.21,35,8,5,65,18.63,1,0,1,26,0,none,1
TXN_100919,CUST_1419,7263.62,48,14,3,7,4.09,1,0,0,54,0,expired_card,1
TXN_100920,CUST_1420,43462.86,9,11,2,28,9.02,1,0,0,2,1,bank_declined,1
TXN_100921,CUST_1421,24525.33,8,11,5,10,8.15,1,1,1,32,0,none,1
TXN_100922,CUST_1422,44759.25,52,5,0,17,8.4,0,0,0,1,0,none,0
TXN_100923,CUST_1423,40052.81,45,2,5,54,2.95,1,1,1,10,0,temporary_failure,0
TXN_100924,CUST_1424,21433.11,17,11,0,49,16.37,1,1,1,45,1,bank_declined,1
TXN_100925,CUST_1425,1416.72,17,6,0,13,1.2,1,1,1,9,0,authentication_failure,0
TXN_100926,CUST_1426,13653.26,49,8,2,73,10.8,1,1,1,38,0,authentication_failure,0
TXN_100927,CUST_1427,27219.22,33,2,5,8,13.41,0,1,0,54,1,network_error,1
TXN_100928,CUST_1428,31783.87,32,1,0,10,4.55,1,1,0,59,1,bank_declined,1
TXN_100929,CUST_1429,13117.02,8,6,3,62,18.16,1,1,0,32,1,expired_card,0
TXN_100930,CUST_1430,7226.0,19,6,2,75,16.85,1,1,1,57,0,network_error,0
TXN_100931,CUST_1431,41796.03,38,3,5,66,9.69,1,0,0,6,0,network_error,0
TXN_100932,CUST_1432,49224.79,3,10,5,52,8.52,1,0,0,14,1,temporary_failure,1
TXN_100933,CUST_1433,26426.8,59,8,4,38,5.11,1,1,1,25,1,authentication_failure,0
TXN_100934,CUST_1434,8832.46,5,13,5,77,14.73,1,1,1,10,0,bank_declined,1
TXN_100935,CUST_1435,13833.67,13,7,2,55,3.07,1,1,0,37,0,authentication_failure,0
TXN_100936,CUST_1436,1214.02,47,12,3,27,13.76,1,1,0,26,0,none,1
TXN_100937,CUST_1437,45740.65,46,12,5,74,16.93,1,1,1,53,0,authentication_failure,0
TXN_100938,CUST_1438,6152.23,31,0,4,38,4.96,1,1,1,38,1,temporary_failure,0
TXN_100939,CUST_1439,28952.87,55,0,2,24,17.4,0,0,0,6,1,bank_declined,0
TXN_100940,CUST_1440,13920.54,16,4,0,20,1.15,1,1,0,0,0,none,1
TXN_100941,CUST_1441,27842.65,50,5,1,9,18.3,0,1,1,9,0,none,0
TXN_100942,CUST_1442,32675.59,32,2,1,42,2.81,0,1,1,20,1,authentication_failure,0
TXN_100943,CUST_1443,41538.17,22,12,0,14,13.09,1,1,1,14,0,insufficient_funds,1
TXN_100944,CUST_1444,10559.14,29,8,5,82,5.38,1,1,0,29,1,authentication_failure,0
TXN_100945,CUST_1445,846.49,22,11,1,47,16.81,1,1,0,29,1,network_error,1
TXN_100946,CUST_1446,7103.22,43,9,1,85,10.49,1,1,1,7,1,none,0
TXN_100947,CUST_1447,45030.93,3,13,0,20,3.14,1,1,0,23,0,network_error,1
TXN_100948,CUST_1448,43732.34,54,14,5,59,11.63,1,1,0,18,0,expired_card,0
TXN_100949,CUST_1449,29991.43,10,5,5,49,8.45,1,1,0,2,0,authentication_failure,0
TXN_100950,CUST_1450,30145.69,42,3,0,22,13.4,1,1,1,54,0,bank_declined,0
TXN_100951,CUST_1451,33352.32,21,11,5,12,17.7,1,0,1,14,0,none,1
TXN_100952,CUST_1452,9015.95,16,6,5,68,8.48,1,1,1,35,1,authentication_failure,0
TXN_100953,CUST_1453,45746.27,12,7,2,3,6.15,1,1,1,5,1,none,1
TXN_100954,CUST_1454,21112.9,2,8,2,77,0.78,1,1,1,56,1,authentication_failure,1
TXN_100955,CUST_1455,19341.98,41,12,0,71,11.71,1,1,1,41,0,temporary_failure,1
TXN_100956,CUST_1456,26090.21,24,10,3,8,8.34,1,1,0,49,1,expired_card,1
TXN_100957,CUST_1457,2634.21,35,5,1,34,7.81,1,1,0,47,1,temporary_failure,1
TXN_100958,CUST_1458,8564.28,56,14,2,20,4.07,1,1,1,17,0,insufficient_funds,1
TXN_100959,CUST_1459,36980.27,30,5,1,57,8.89,1,1,0,37,1,bank_declined,1
TXN_100960,CUST_1460,4415.09,57,7,4,17,19.7,0,1,1,18,0,none,0
TXN_100961,CUST_1461,30276.66,30,11,0,71,6.31,1,1,0,48,0,authentication_failure,0
TXN_100962,CUST_1462,12493.85,47,4,3,80,12.19,1,1,0,49,0,temporary_failure,1
TXN_100963,CUST_1463,19647.99,35,13,4,42,15.64,1,1,1,29,1,network_error,1
TXN_100964,CUST_1464,14648.08,19,2,4,5,15.11,1,1,1,12,1,bank_declined,1
TXN_100965,CUST_1465,17976.93,50,11,5,85,6.91,1,1,1,38,0,none,0
TXN_100966,CUST_1466,36036.58,8,2,4,77,12.41,1,0,1,51,0,authentication_failure,0
TXN_100967,CUST_1467,15066.95,26,12,0,66,17.49,1,0,0,11,0,expired_card,0
TXN_100968,CUST_1468,28450.31,49,5,2,11,0.8,1,0,0,33,0,insufficient_funds,1
TXN_100969,CUST_1469,23959.7,40,1,0,11,9.0,1,1,1,58,0,none,0
TXN_100970,CUST_1470,33284.46,7,5,2,65,4.87,1,0,0,11,0,expired_card,0
TXN_100971,CUST_1471,46860.44,30,12,4,1,8.08,1,0,0,43,0,none,0
TXN_100972,CUST_1472,36708.83,7,5,4,14,8.61,1,0,0,23,1,temporary_failure,0
TXN_100973,CUST_1473,10982.54,3,7,3,22,15.06,1,1,0,3,0,bank_declined,1
TXN_100974,CUST_1474,1849.8,1,6,2,28,2.33,1,0,1,35,1,expired_card,1
TXN_100975,CUST_1475,13334.52,36,7,4,80,10.5,1,1,1,49,0,temporary_failure,1
TXN_100976,CUST_1476,29875.37,25,13,5,6,11.5,1,0,1,47,0,bank_declined,1
TXN_100977,CUST_1477,2855.86,37,8,1,27,10.14,1,1,1,13,0,none,0
TXN_100978,CUST_1478,24969.4,1,5,3,13,14.77,1,1,0,16,0,bank_declined,0
TXN_100979,CUST_1479,29963.09,15,13,0,43,7.98,1,1,1,48,0,none,1
TXN_100980,CUST_1480,16911.92,37,2,3,29,18.93,1,1,0,2,1,temporary_failure,1
TXN_100981,CUST_1481,38614.34,13,9,1,80,9.9,1,1,0,37,1,expired_card,0
TXN_100982,CUST_1482,5597.93,40,2,2,31,11.64,1,1,0,22,0,network_error,0
TXN_100983,CUST_1483,4034.35,8,10,0,69,16.6,1,1,0,12,0,authentication_failure,1
TXN_100984,CUST_1484,36490.98,5,11,0,87,5.87,1,1,1,8,1,none,0
TXN_100985,CUST_1485,24925.92,9,0,2,5,1.97,1,0,1,20,0,temporary_failure,1
TXN_100986,CUST_1486,34513.6,1,10,3,26,14.3,1,1,1,40,1,none,1
TXN_100987,CUST_1487,21910.92,36,14,4,81,9.92,1,0,1,7,1,expired_card,0
TXN_100988,CUST_1488,12546.18,35,12,3,87,17.98,1,1,0,16,1,insufficient_funds,0
TXN_100989,CUST_1489,41009.39,2,14,1,23,19.66,1,1,0,15,0,none,1
TXN_100990,CUST_1490,40030.97,40,4,5,33,8.28,1,1,0,15,0,bank_declined,1
TXN_100991,CUST_1491,34826.41,23,13,4,39,8.6,1,1,0,58,0,none,1
TXN_100992,CUST_1492,13825.61,9,3,3,46,8.46,1,1,0,27,1,bank_declined,0
TXN_100993,CUST_1493,29634.46,34,8,5,78,6.83,1,1,0,50,1,none,0
TXN_100994,CUST_1494,18240.4,46,14,5,74,15.74,1,1,1,55,1,network_error,1
TXN_100995,CUST_1495,4851.63,14,8,2,85,15.3,1,0,1,15,1,temporary_failure,1
TXN_100996,CUST_1496,45890.48,4,14,1,23,9.83,1,1,1,56,1,network_error,1
TXN_100997,CUST_1497,7099.89,30,13,1,64,1.37,1,1,1,45,1,insufficient_funds,1
TXN_100998,CUST_1498,47526.8,31,4,1,17,6.54,1,1,1,51,1,bank_declined,0
TXN_100999,CUST_1499,22466.49,38,9,4,43,6.2,1,1,1,45,1,temporary_failure,0
TXN_101000,CUST_1000,9501.11,11,3,0,75,16.32,1,0,1,13,0,temporary_failure,0
TXN_101001,CUST_1001,27232.48,35,6,4,56,2.21,1,0,0,45,0,insufficient_funds,0
TXN_101002,CUST_1002,43685.41,8,14,3,27,16.21,1,1,1,43,1,network_error,1
TXN_101003,CUST_1003,36691.58,3,5,5,70,13.55,0,1,1,37,0,authentication_failure,1
TXN_101004,CUST_1004,40386.09,14,3,5,22,14.78,1,1,0,19,0,authentication_failure,0
TXN_101005,CUST_1005,33041.53,13,12,0,84,8.93,1,1,0,44,1,insufficient_funds,0
TXN_101006,CUST_1006,34706.15,45,12,3,33,13.75,1,1,0,47,1,expired_card,1
TXN_101007,CUST_1007,42505.02,32,14,0,10,12.38,1,0,1,40,1,expired_card,1
TXN_101008,CUST_1008,12708.5,34,9,5,85,15.5,1,0,1,33,0,bank_declined,0
TXN_101009,CUST_1009,24624.42,45,1,4,34,9.21,1,0,0,53,1,none,0
TXN_101010,CUST_1010,11294.11,19,0,1,41,9.72,1,1,0,58,0,network_error,1
TXN_101011,CUST_1011,49387.1,59,3,5,27,13.05,1,0,1,28,1,expired_card,0
TXN_101012,CUST_1012,47219.75,38,3,2,81,2.61,1,1,0,2,0,insufficient_funds,1
TXN_101013,CUST_1013,2259.51,16,12,1,77,9.01,1,1,0,9,1,temporary_failure,1
TXN_101014,CUST_1014,35367.09,2,0,5,81,19.45,0,0,0,19,1,none,0
TXN_101015,CUST_1015,46284.84,40,5,4,23,1.23,1,0,1,1,0,none,1
TXN_101016,CUST_1016,9274.59,17,3,0,7,6.66,1,0,1,26,1,temporary_failure,1
TXN_101017,CUST_1017,28526.88,55,0,1,52,6.63,1,1,0,31,1,bank_declined,1
TXN_101018,CUST_1018,45799.77,34,0,4,71,12.85,1,1,1,55,0,expired_card,0
TXN_101019,CUST_1019,1987.12,42,14,3,3,2.56,1,0,1,9,0,expired_card,1
TXN_101020,CUST_1020,34961.79,16,12,2,4,12.76,1,1,0,39,0,none,1
TXN_101021,CUST_1021,15078.25,38,0,1,48,2.35,1,1,1,16,0,temporary_failure,1
TXN_101022,CUST_1022,46242.49,2,7,0,29,2.35,1,1,0,57,1,bank_declined,1
TXN_101023,CUST_1023,48561.59,2,9,3,71,14.7,1,1,1,53,1,temporary_failure,1
TXN_101024,CUST_1024,47230.04,26,7,4,62,6.82,1,1,0,32,0,bank_declined,0
TXN_101025,CUST_1025,23868.45,13,1,2,46,19.56,1,1,1,5,0,temporary_failure,1
TXN_101026,CUST_1026,43143.52,56,10,0,25,1.23,1,1,0,38,0,none,1
TXN_101027,CUST_1027,42274.11,47,12,4,56,9.18,1,1,1,46,0,authentication_failure,1
TXN_101028,CUST_1028,16159.29,31,6,4,36,2.71,1,1,0,17,0,none,0
TXN_101029,CUST_1029,41497.1,34,13,1,6,7.35,1,1,1,8,0,temporary_failure,1
TXN_101030,CUST_1030,2139.28,39,7,1,39,19.97,0,1,0,7,0,insufficient_funds,0
TXN_101031,CUST_1031,29934.61,3,7,0,38,17.83,1,1,1,24,1,insufficient_funds,1
TXN_101032,CUST_1032,11731.44,8,10,5,61,1.44,1,1,1,30,1,bank_declined,0
TXN_101033,CUST_1033,6292.17,23,9,5,77,11.48,1,0,0,41,0,none,0
TXN_101034,CUST_1034,4124.57,14,14,4,52,13.13,0,0,1,3,1,bank_declined,1
TXN_101035,CUST_1035,34905.55,56,10,1,3,4.59,1,0,0,19,1,insufficient_funds,1
TXN_101036,CUST_1036,17191.79,55,12,2,81,3.33,0,1,1,27,1,temporary_failure,1
TXN_101037,CUST_1037,36320.91,27,6,2,24,18.14,0,1,1,39,0,temporary_failure,1
TXN_101038,CUST_1038,3548.21,54,4,4,6,19.39,1,0,0,0,1,none,1
TXN_101039,CUST_1039,15969.93,29,0,1,27,19.84,1,0,1,39,1,bank_declined,1
TXN_101040,CUST_1040,27112.72,39,11,0,68,15.9,1,0,0,54,0,expired_card,0
TXN_101041,CUST_1041,39598.94,53,8,0,66,13.44,1,0,0,43,0,expired_card,0
TXN_101042,CUST_1042,16142.0,39,12,0,19,7.24,1,0,1,22,1,temporary_failure,1
TXN_101043,CUST_1043,31406.8,1,6,2,82,3.84,1,1,1,56,1,temporary_failure,1
TXN_101044,CUST_1044,44333.09,17,1,1,10,2.04,1,0,0,46,1,none,1
TXN_101045,CUST_1045,30908.4,41,5,1,66,14.02,1,0,0,12,1,expired_card,0
TXN_101046,CUST_1046,11878.09,30,1,2,86,15.8,1,1,1,15,1,bank_declined,0
TXN_101047,CUST_1047,1512.72,53,14,0,6,16.62,1,1,0,25,0,temporary_failure,1
TXN_101048,CUST_1048,43543.91,13,0,0,22,18.32,1,0,1,54,0,temporary_failure,1
TXN_101049,CUST_1049,1357.09,21,13,4,60,17.66,1,0,1,30,1,insufficient_funds,1
TXN_101050,CUST_1050,43772.67,19,6,5,70,19.99,1,1,0,49,0,temporary_failure,0
TXN_101051,CUST_1051,26588.18,53,12,3,33,5.26,1,1,0,0,0,insufficient_funds,0
TXN_101052,CUST_1052,46971.66,19,1,5,18,15.38,1,0,1,16,1,bank_declined,0
TXN_101053,CUST_1053,39999.53,57,12,1,57,11.94,1,0,0,15,1,temporary_failure,1
TXN_101054,CUST_1054,49897.33,25,13,1,8,5.59,1,0,1,54,0,temporary_failure,1
TXN_101055,CUST_1055,17730.38,22,13,1,47,19.65,1,1,1,36,0,none,1
TXN_101056,CUST_1056,38429.26,31,1,5,81,18.01,0,1,1,51,0,network_error,1
TXN_101057,CUST_1057,20275.97,17,12,3,40,3.01,1,1,0,52,0,none,1
TXN_101058,CUST_1058,24149.82,55,10,4,47,1.01,1,1,0,9,1,bank_declined,0
TXN_101059,CUST_1059,31487.02,23,4,5,44,13.92,1,1,1,57,0,expired_card,0
TXN_101060,CUST_1060,43721.75,32,13,3,24,12.28,1,1,1,37,1,insufficient_funds,0
TXN_101061,CUST_1061,49208.95,10,4,0,77,18.75,1,1,1,43,1,network_error,0
TXN_101062,CUST_1062,38483.19,10,6,0,24,5.06,1,0,0,30,1,temporary_failure,1
TXN_101063,CUST_1063,21063.01,36,0,1,18,2.15,1,1,1,9,0,temporary_failure,1
TXN_101064,CUST_1064,21241.44,8,7,2,38,5.55,1,1,0,53,0,none,1
TXN_101065,CUST_1065,36957.84,54,2,1,78,0.87,1,1,1,48,0,network_error,0
TXN_101066,CUST_1066,12167.22,52,3,2,79,1.2,1,1,1,33,0,none,0
TXN_101067,CUST_1067,5790.56,20,14,3,26,18.34,1,1,1,50,1,bank_declined,1
TXN_101068,CUST_1068,17924.72,32,8,0,73,7.36,1,1,0,51,0,bank_declined,0
TXN_101069,CUST_1069,14575.78,50,3,5,62,8.51,1,0,1,5,1,bank_declined,0
TXN_101070,CUST_1070,15026.51,14,9,2,67,0.86,1,1,0,27,0,expired_card,0
TXN_101071,CUST_1071,11910.31,50,11,3,18,5.78,1,1,1,27,0,network_error,1
TXN_101072,CUST_1072,2392.03,28,14,0,27,16.19,1,1,0,58,1,none,1
TXN_101073,CUST_1073,1188.33,46,4,5,84,12.5,1,0,0,12,0,temporary_failure,1
TXN_101074,CUST_1074,49389.8,52,6,2,77,15.2,1,0,0,40,0,expired_card,0
TXN_101075,CUST_1075,21560.32,53,3,1,32,9.22,1,1,1,11,0,bank_declined,1
TXN_101076,CUST_1076,19401.03,24,13,1,9,6.54,1,1,1,49,0,insufficient_funds,1
TXN_101077,CUST_1077,34078.47,15,0,1,82,9.91,1,1,1,39,1,authentication_failure,0
TXN_101078,CUST_1078,11147.22,22,8,3,29,6.8,1,1,1,56,0,authentication_failure,0
TXN_101079,CUST_1079,47513.07,30,3,1,21,16.86,1,1,1,49,0,temporary_failure,0
TXN_101080,CUST_1080,39381.35,4,8,4,2,6.3,1,1,0,56,0,insufficient_funds,1
TXN_101081,CUST_1081,4743.73,13,5,0,81,13.37,1,0,1,54,1,bank_declined,1
TXN_101082,CUST_1082,21053.76,59,14,3,74,3.17,0,0,1,56,0,bank_declined,1
TXN_101083,CUST_1083,43992.18,23,0,5,47,13.89,1,1,0,53,0,bank_declined,0
TXN_101084,CUST_1084,47253.18,8,11,1,1,18.31,1,1,0,1,0,temporary_failure,1
TXN_101085,CUST_1085,23529.86,18,2,0,75,12.37,1,1,0,7,0,temporary_failure,1
TXN_101086,CUST_1086,30786.55,12,10,2,53,11.42,1,1,0,41,0,none,1
TXN_101087,CUST_1087,8601.59,55,1,1,5,19.24,1,0,0,8,0,none,0
TXN_101088,CUST_1088,49561.08,31,8,0,39,12.73,1,1,0,59,0,authentication_failure,1
TXN_101089,CUST_1089,11814.08,14,14,4,1,5.56,1,1,1,55,0,none,0
TXN_101090,CUST_1090,47153.77,34,11,2,72,6.2,1,1,0,49,0,expired_card,1
TXN_101091,CUST_1091,32587.44,18,0,4,1,14.25,1,0,0,7,1,temporary_failure,1
TXN_101092,CUST_1092,30504.52,56,12,5,73,14.84,1,1,1,50,1,temporary_failure,1
TXN_101093,CUST_1093,25780.62,34,13,0,54,6.42,1,1,1,2,0,none,1
TXN_101094,CUST_1094,11764.29,11,8,4,71,7.23,1,1,0,8,0,network_error,1
TXN_101095,CUST_1095,9073.44,41,8,5,59,19.83,1,1,1,12,1,none,1
TXN_101096,CUST_1096,11258.16,12,7,0,5,2.49,1,0,0,8,1,none,1
TXN_101097,CUST_1097,9565.98,49,7,0,18,8.39,1,0,0,30,0,bank_declined,0
TXN_101098,CUST_1098,39045.35,15,10,4,26,1.72,1,0,0,24,1,temporary_failure,1
TXN_101099,CUST_1099,17701.23,57,13,0,0,16.51,1,1,1,51,0,insufficient_funds,1
TXN_101100,CUST_1100,3174.78,31,11,1,32,2.3,1,1,1,43,0,temporary_failure,1
TXN_101101,CUST_1101,48464.4,49,0,0,39,13.64,0,1,1,54,1,insufficient_funds,0
TXN_101102,CUST_1102,44224.16,58,10,3,31,1.6,1,0,1,44,1,bank_declined,0
TXN_101103,CUST_1103,46409.29,29,7,5,68,13.62,1,1,1,7,1,temporary_failure,1
TXN_101104,CUST_1104,49746.92,26,9,0,16,16.94,1,1,1,46,0,temporary_failure,0
TXN_101105,CUST_1105,8942.59,18,13,3,7,8.28,1,0,1,30,0,bank_declined,0
TXN_101106,CUST_1106,19993.23,32,2,0,56,10.68,0,1,0,44,1,bank_declined,1
TXN_101107,CUST_1107,37984.45,22,10,0,41,8.33,1,0,0,52,0,authentication_failure,1
TXN_101108,CUST_1108,34892.22,38,6,4,8,6.36,1,0,1,44,0,bank_declined,0
TXN_101109,CUST_1109,7948.63,17,10,1,86,16.16,1,0,1,30,0,network_error,1
TXN_101110,CUST_1110,40846.91,23,14,5,34,5.8,1,1,1,16,0,none,1
TXN_101111,CUST_1111,11454.7,24,0,1,70,14.6,1,1,0,46,0,temporary_failure,1
TXN_101112,CUST_1112,11423.74,50,0,2,78,4.52,1,0,1,56,1,temporary_failure,0
TXN_101113,CUST_1113,26987.63,8,9,4,52,5.37,1,1,1,53,1,none,0
TXN_101114,CUST_1114,29769.11,41,12,4,53,7.06,1,1,0,18,0,authentication_failure,1
TXN_101115,CUST_1115,29130.28,6,4,1,83,11.99,1,1,1,2,1,none,1
TXN_101116,CUST_1116,4846.9,5,4,4,24,9.36,0,0,1,45,0,insufficient_funds,0
TXN_101117,CUST_1117,43909.8,44,7,1,66,15.03,0,1,1,29,1,none,0
TXN_101118,CUST_1118,13500.32,57,6,4,61,4.66,1,1,1,9,0,none,1
TXN_101119,CUST_1119,6736.89,29,7,0,54,0.71,1,0,0,48,1,network_error,1
TXN_101120,CUST_1120,44470.78,28,5,1,45,15.64,1,1,1,28,1,temporary_failure,0
TXN_101121,CUST_1121,47795.88,11,5,1,23,16.52,1,1,1,39,0,none,0
TXN_101122,CUST_1122,43147.74,57,1,3,45,1.66,1,0,1,17,0,none,0
TXN_101123,CUST_1123,40532.95,1,5,4,21,12.41,1,1,1,11,1,none,0
TXN_101124,CUST_1124,32865.53,43,4,4,10,7.88,1,0,0,48,0,temporary_failure,0
TXN_101125,CUST_1125,27677.61,19,12,1,47,15.98,1,1,0,22,1,none,1
TXN_101126,CUST_1126,4623.24,9,2,0,7,17.55,1,0,0,10,1,temporary_failure,0
TXN_101127,CUST_1127,20600.12,27,5,0,38,17.09,1,0,0,8,0,insufficient_funds,0
TXN_101128,CUST_1128,18822.62,34,7,5,34,15.66,1,0,1,53,1,network_error,1
TXN_101129,CUST_1129,13209.76,44,8,0,48,5.75,1,1,1,55,1,insufficient_funds,0
TXN_101130,CUST_1130,36253.98,4,0,4,45,16.33,1,1,0,23,1,expired_card,0
TXN_101131,CUST_1131,24945.02,36,2,3,37,10.9,1,0,0,24,0,network_error,1
TXN_101132,CUST_1132,4328.0,18,2,1,7,1.53,1,0,0,54,0,temporary_failure,0
TXN_101133,CUST_1133,11243.11,15,10,2,53,9.41,1,1,0,24,0,expired_card,0
TXN_101134,CUST_1134,34257.96,51,7,3,36,18.87,0,1,1,46,1,none,1
TXN_101135,CUST_1135,4083.7,13,0,2,39,17.81,1,1,1,8,1,temporary_failure,0
TXN_101136,CUST_1136,42604.98,19,4,3,33,2.49,1,0,1,11,1,network_error,1
TXN_101137,CUST_1137,24908.78,49,2,0,78,15.01,1,1,0,10,0,bank_declined,0
TXN_101138,CUST_1138,24185.15,6,1,4,16,16.21,1,1,1,48,0,authentication_failure,0
TXN_101139,CUST_1139,29742.67,48,14,2,32,5.79,1,1,0,37,1,insufficient_funds,0
TXN_101140,CUST_1140,41286.64,56,7,3,46,9.7,0,1,1,27,1,bank_declined,0
TXN_101141,CUST_1141,17586.12,12,2,4,51,14.36,1,0,1,7,1,temporary_failure,1
TXN_101142,CUST_1142,33997.4,51,6,2,79,9.06,1,0,1,9,1,none,0
TXN_101143,CUST_1143,28416.88,37,11,1,8,2.7,1,1,0,24,1,network_error,1
TXN_101144,CUST_1144,13571.31,17,10,3,32,14.26,1,1,0,46,1,authentication_failure,1
TXN_101145,CUST_1145,43967.91,58,0,1,59,18.28,1,1,1,35,1,bank_declined,0
TXN_101146,CUST_1146,39932.07,23,5,0,76,13.22,1,1,0,49,0,network_error,1
TXN_101147,CUST_1147,33025.06,26,2,1,20,15.59,1,1,0,42,1,bank_declined,0
TXN_101148,CUST_1148,42573.91,29,7,1,57,7.49,1,1,1,8,1,bank_declined,1
TXN_101149,CUST_1149,43404.52,33,5,5,84,4.07,1,1,1,40,0,authentication_failure,0
TXN_101150,CUST_1150,35505.64,27,11,3,68,13.03,1,0,1,59,0,insufficient_funds,1
TXN_101151,CUST_1151,41899.56,25,1,0,9,6.89,1,0,0,7,0,insufficient_funds,1
TXN_101152,CUST_1152,34964.33,56,5,1,5,17.27,1,1,1,2,0,network_error,1
TXN_101153,CUST_1153,34103.0,55,6,4,12,2.89,1,0,0,52,0,none,1
